id,age,job,marital,education,default,balance,housing,loan,y
3940,33,blue-collar,married,secondary,no,263,yes,no,no
3941,27,admin.,single,secondary,no,392,yes,yes,no
3942,31,blue-collar,married,secondary,no,1599,yes,no,no
3943,32,technician,single,secondary,no,644,yes,yes,no
3944,53,blue-collar,married,secondary,no,813,yes,no,no
3945,39,management,married,tertiary,no,2271,yes,no,no
3946,48,blue-collar,married,primary,no,5366,yes,no,no
3947,38,blue-collar,married,secondary,no,924,yes,no,no
3948,33,blue-collar,married,primary,no,240,yes,no,no
3949,38,blue-collar,single,secondary,no,578,yes,no,no
3950,30,blue-collar,married,primary,no,1317,yes,no,no
3951,39,blue-collar,married,primary,no,2003,yes,no,no
3952,46,blue-collar,single,secondary,no,0,no,no,no
3953,32,blue-collar,married,secondary,no,920,yes,no,no
3954,33,self-employed,married,tertiary,no,1545,yes,no,no
3955,28,services,single,secondary,no,-427,yes,yes,no
3956,38,admin.,married,secondary,no,3732,yes,no,no
3957,33,technician,single,tertiary,no,8874,no,yes,no
3958,37,technician,single,secondary,no,7867,yes,no,no
3959,32,management,single,tertiary,no,1756,yes,no,no
3960,31,management,married,tertiary,no,4924,yes,no,no
3961,32,technician,married,secondary,no,4174,yes,no,no
3962,34,blue-collar,married,secondary,no,360,yes,no,no
3963,32,services,married,secondary,no,255,yes,yes,no
3964,34,technician,divorced,primary,no,3744,yes,no,no
3965,37,management,married,tertiary,no,2205,no,no,no
3966,31,technician,married,secondary,no,510,yes,no,no
3967,30,blue-collar,married,unknown,no,198,yes,no,no
3968,32,blue-collar,married,secondary,no,43,yes,no,no
3969,33,admin.,single,secondary,no,1779,yes,no,no
3970,31,technician,married,secondary,no,589,yes,yes,no
3971,31,blue-collar,married,secondary,no,664,yes,yes,no
3972,36,entrepreneur,married,secondary,no,352,yes,no,no
3973,38,blue-collar,single,secondary,no,745,yes,no,no
3974,31,admin.,single,secondary,no,5527,yes,no,no
3975,31,services,single,secondary,no,629,yes,no,no
3976,36,blue-collar,married,secondary,no,342,yes,yes,no
3977,36,admin.,divorced,secondary,yes,-491,yes,yes,no
3978,31,blue-collar,single,secondary,no,0,yes,no,no
3979,34,services,married,secondary,no,286,yes,no,no
3980,34,management,married,tertiary,no,4170,yes,no,no
3981,31,admin.,single,tertiary,no,-194,no,no,no
3982,33,admin.,married,secondary,no,1499,yes,no,no
3983,34,blue-collar,single,primary,no,245,yes,no,no
3984,36,blue-collar,married,primary,no,0,yes,no,no
3985,26,management,single,tertiary,no,1284,yes,no,no
3986,44,retired,married,primary,no,779,yes,no,no
3987,23,blue-collar,single,primary,no,965,yes,no,no
3988,36,blue-collar,divorced,secondary,no,625,yes,no,no
3989,51,management,married,secondary,no,140,yes,no,no
3990,25,services,single,secondary,no,-61,yes,no,no
3991,39,technician,married,secondary,no,4441,yes,no,no
3992,37,management,married,tertiary,no,0,yes,yes,no
3993,27,technician,married,secondary,no,-147,yes,yes,no
3994,32,blue-collar,married,primary,no,159,yes,no,no
3995,34,blue-collar,married,primary,no,336,yes,no,no
3996,46,blue-collar,married,secondary,no,2173,yes,no,no
3997,37,blue-collar,married,primary,no,1455,yes,no,no
3998,31,blue-collar,single,primary,no,-280,no,no,no
3999,33,technician,divorced,secondary,no,4369,yes,no,no
4000,31,housemaid,single,secondary,no,540,no,no,no
4001,38,blue-collar,single,primary,no,-5,yes,no,no
4002,30,blue-collar,single,secondary,no,906,yes,yes,no
4003,49,blue-collar,married,secondary,no,1568,no,no,no
4004,44,blue-collar,married,primary,no,858,yes,no,no
4005,32,management,married,tertiary,no,3696,no,no,no
4006,56,admin.,married,secondary,no,3784,no,no,no
4007,34,entrepreneur,married,secondary,no,3119,yes,no,no
4008,27,blue-collar,single,primary,no,1518,yes,no,no
4009,35,services,married,secondary,no,0,yes,no,no
4010,40,management,single,tertiary,no,1393,yes,no,no
4011,30,blue-collar,married,primary,no,1023,yes,no,no
4012,48,management,married,tertiary,no,4191,no,no,no
4013,39,unemployed,single,secondary,no,2645,yes,no,no
4014,33,blue-collar,married,primary,no,1165,yes,no,no
4015,37,management,married,tertiary,no,412,yes,no,no
4016,57,management,divorced,tertiary,no,461,yes,no,no
4017,37,management,married,tertiary,no,1813,yes,no,no
4018,32,management,single,tertiary,no,1169,yes,no,no
4019,26,entrepreneur,single,secondary,no,0,yes,no,no
4020,33,blue-collar,married,primary,no,511,yes,no,no
4021,27,services,single,secondary,no,259,yes,no,no
4022,33,management,married,tertiary,no,10,yes,no,no
4023,35,management,single,tertiary,no,3137,yes,no,no
4024,28,self-employed,single,secondary,no,131,yes,no,no
4025,35,blue-collar,single,secondary,no,773,yes,no,no
4026,30,services,single,secondary,no,399,yes,yes,no
4027,52,management,married,secondary,no,173,no,no,no
4028,36,blue-collar,single,secondary,no,690,yes,no,no
4029,39,services,married,primary,no,1601,yes,no,no
4030,39,blue-collar,married,secondary,no,439,yes,no,no
4031,33,management,married,secondary,no,3132,yes,no,no
4032,32,services,single,secondary,no,-408,yes,no,no
4033,37,technician,single,secondary,no,363,yes,no,no
4034,43,technician,married,secondary,no,8541,yes,no,no
4035,33,technician,single,secondary,no,486,yes,no,no
4036,33,technician,single,tertiary,no,594,yes,yes,no
4037,32,blue-collar,married,secondary,yes,98,no,yes,no
4038,33,blue-collar,single,secondary,no,372,yes,no,no
4039,33,admin.,single,secondary,no,1221,yes,no,no
4040,34,management,single,tertiary,no,0,yes,no,no
4041,33,technician,married,secondary,no,884,yes,no,no
4042,32,technician,married,secondary,no,587,yes,no,no
4043,33,entrepreneur,married,primary,no,165,yes,no,no
4044,34,technician,married,secondary,no,456,yes,no,no
4045,31,technician,single,tertiary,no,1710,yes,no,no
4046,33,blue-collar,married,secondary,no,1138,yes,yes,no
4047,31,blue-collar,married,secondary,no,360,yes,no,no
4048,32,management,married,tertiary,no,2737,yes,yes,no
4049,36,management,married,tertiary,no,8564,yes,no,no
4050,30,blue-collar,single,secondary,no,435,yes,yes,no
4051,43,technician,single,tertiary,no,4243,yes,no,no
4052,55,blue-collar,married,secondary,no,989,yes,yes,no
4053,31,technician,single,secondary,no,1186,yes,no,no
4054,32,blue-collar,married,primary,no,1261,yes,no,no
4055,31,blue-collar,married,primary,no,206,yes,no,no
4056,35,technician,single,secondary,no,11423,yes,no,no
4057,29,self-employed,married,tertiary,no,751,yes,no,no
4058,36,blue-collar,married,primary,no,711,yes,no,no
4059,37,blue-collar,married,secondary,no,453,yes,yes,no
4060,32,technician,married,tertiary,no,1129,yes,no,no
4061,34,services,single,secondary,no,1239,yes,no,no
4062,33,blue-collar,married,primary,no,392,yes,no,no
4063,34,blue-collar,married,primary,no,2490,yes,no,no
4064,37,technician,single,secondary,no,6714,yes,no,no
4065,31,blue-collar,married,secondary,no,873,yes,no,no
4066,34,technician,married,secondary,no,1464,yes,no,no
4067,31,blue-collar,married,secondary,no,714,yes,no,no
4068,40,self-employed,married,secondary,no,1516,yes,yes,no
4069,31,blue-collar,single,secondary,no,509,yes,no,no
4070,38,services,married,secondary,no,435,yes,no,no
4071,33,blue-collar,married,secondary,no,6227,yes,no,no
4072,34,technician,married,secondary,no,1092,no,no,no
4073,35,services,divorced,secondary,no,394,yes,no,no
4074,40,blue-collar,married,primary,yes,-509,yes,no,no
4075,31,services,single,secondary,no,-32,yes,no,no
4076,32,management,single,tertiary,no,11315,no,no,no
4077,31,services,married,secondary,no,1273,yes,no,no
4078,32,services,single,secondary,no,2459,yes,yes,no
4079,31,technician,married,secondary,no,4941,yes,no,no
4080,34,blue-collar,divorced,secondary,no,3798,yes,no,no
4081,30,blue-collar,married,primary,no,597,yes,no,no
4082,32,management,single,secondary,no,-32,yes,no,no
4083,37,admin.,married,secondary,no,525,yes,no,no
4084,33,self-employed,married,tertiary,no,416,yes,yes,no
4085,31,admin.,single,secondary,no,680,yes,no,no
4086,37,admin.,divorced,tertiary,no,4303,yes,no,no
4087,32,management,single,tertiary,no,3050,yes,no,no
4088,34,blue-collar,married,secondary,no,750,yes,no,no
4089,34,admin.,single,secondary,no,5547,yes,no,no
4090,35,management,single,tertiary,no,643,yes,no,no
4091,33,technician,divorced,tertiary,no,-386,yes,no,no
4092,31,management,married,tertiary,no,5889,yes,no,no
4093,32,services,married,secondary,no,207,yes,no,no
4094,32,student,single,secondary,no,1883,yes,no,no
4095,32,blue-collar,married,primary,no,697,yes,no,no
4096,30,blue-collar,married,primary,no,595,yes,no,no
4097,30,management,single,tertiary,no,1243,yes,no,no
4098,41,self-employed,married,tertiary,no,-326,yes,yes,no
4099,33,management,married,tertiary,no,17946,yes,no,no
4100,39,management,married,secondary,no,1410,yes,no,no
4101,33,technician,single,secondary,no,177,yes,no,no
4102,22,blue-collar,single,secondary,no,0,yes,no,no
4103,35,technician,married,secondary,no,291,no,no,no
4104,34,admin.,single,secondary,no,1880,yes,no,no
4105,31,management,married,tertiary,no,7,yes,no,no
4106,39,technician,single,tertiary,no,21,yes,no,no
4107,30,management,single,tertiary,no,136,yes,no,no
4108,36,technician,single,secondary,no,9068,yes,no,no
4109,31,entrepreneur,single,secondary,no,159,yes,no,no
4110,42,services,married,primary,no,2557,yes,no,no
4111,39,technician,married,secondary,no,287,yes,no,no
4112,25,student,single,secondary,no,1765,yes,no,no
4113,34,blue-collar,married,primary,no,571,yes,no,no
4114,31,admin.,single,tertiary,no,0,yes,yes,no
4115,35,technician,married,secondary,no,700,yes,no,no
4116,44,blue-collar,single,unknown,no,0,yes,no,no
4117,28,blue-collar,married,secondary,no,59,yes,yes,no
4118,32,blue-collar,married,primary,no,225,yes,no,no
4119,36,admin.,married,secondary,no,-118,yes,yes,no
4120,32,technician,single,tertiary,no,390,yes,no,no
4121,37,management,single,tertiary,no,1379,yes,no,no
4122,36,blue-collar,single,secondary,no,1168,yes,no,no
4123,32,blue-collar,married,secondary,no,2549,yes,no,no
4124,34,admin.,married,secondary,no,79,yes,no,no
4125,31,management,single,tertiary,no,0,yes,no,no
4126,32,blue-collar,married,primary,no,827,yes,no,no
4127,36,blue-collar,married,primary,no,973,yes,yes,no
4128,34,housemaid,single,secondary,no,1408,yes,no,no
4129,35,management,married,secondary,no,339,yes,no,no
4130,32,technician,married,secondary,no,0,yes,no,no
4131,36,blue-collar,married,secondary,no,520,yes,no,no
4132,40,services,divorced,secondary,no,5745,yes,yes,no
4133,36,blue-collar,married,secondary,no,222,yes,no,no
4134,33,self-employed,married,tertiary,no,-355,yes,no,no
4135,31,management,divorced,tertiary,no,1804,yes,no,no
4136,30,blue-collar,married,secondary,no,253,yes,no,no
4137,33,blue-collar,married,secondary,no,524,yes,no,no
4138,29,admin.,single,secondary,no,132,no,no,no
4139,36,management,divorced,tertiary,yes,-1,yes,yes,no
4140,47,technician,married,secondary,no,-401,yes,no,no
4141,41,management,single,tertiary,no,16,no,no,no
4142,29,housemaid,married,secondary,no,823,yes,no,no
4143,24,admin.,single,tertiary,no,1141,yes,no,no
4144,56,blue-collar,married,primary,no,246,yes,no,no
4145,32,management,single,tertiary,no,151,no,no,no
4146,32,technician,single,tertiary,no,1212,yes,no,no
4147,56,retired,married,secondary,no,397,yes,no,no
4148,32,self-employed,married,primary,no,-6,no,no,no
4149,28,blue-collar,single,secondary,no,56,yes,no,no
4150,34,blue-collar,single,secondary,no,1156,yes,no,no
4151,36,blue-collar,married,primary,no,-327,yes,yes,no
4152,26,student,single,tertiary,no,1570,yes,no,no
4153,51,management,divorced,secondary,no,-175,yes,yes,no
4154,42,admin.,single,secondary,no,61,yes,no,no
4155,31,management,single,tertiary,no,-1206,yes,no,no
4156,29,blue-collar,single,secondary,no,208,yes,no,no
4157,28,blue-collar,single,secondary,no,38,yes,no,no
4158,52,admin.,divorced,secondary,no,-209,yes,yes,no
4159,44,technician,divorced,unknown,no,759,yes,no,no
4160,38,blue-collar,married,secondary,no,-40,yes,no,no
4161,28,blue-collar,married,primary,no,4,yes,no,no
4162,24,services,married,secondary,no,45,yes,yes,no
4163,29,services,married,secondary,no,-753,yes,yes,no
4164,24,technician,single,secondary,no,820,yes,no,no
4165,32,technician,divorced,tertiary,no,0,yes,yes,no
4166,27,blue-collar,single,secondary,no,672,yes,no,no
4167,41,technician,married,tertiary,no,-762,yes,yes,no
4168,25,blue-collar,married,secondary,no,51,yes,no,no
4169,36,admin.,married,secondary,no,1601,yes,no,no
4170,36,blue-collar,divorced,secondary,no,2278,yes,no,no
4171,24,services,married,secondary,yes,110,yes,no,no
4172,32,technician,single,tertiary,no,539,yes,yes,no
4173,46,admin.,single,unknown,yes,0,no,no,no
4174,29,admin.,single,secondary,no,468,yes,yes,no
4175,43,unemployed,married,primary,no,240,yes,no,no
4176,30,services,married,secondary,no,2,no,yes,no
4177,33,services,divorced,secondary,yes,339,yes,no,no
4178,46,management,single,secondary,no,295,yes,no,no
4179,36,technician,married,secondary,no,1109,yes,no,no
4180,40,management,divorced,tertiary,no,-319,yes,no,no
4181,34,technician,married,secondary,no,5553,yes,no,no
4182,30,services,single,secondary,no,187,yes,no,no
4183,25,blue-collar,single,primary,no,-221,yes,no,no
4184,28,services,married,secondary,no,2114,no,yes,no
4185,35,admin.,divorced,secondary,no,579,yes,no,no
4186,35,blue-collar,married,unknown,no,-205,yes,no,no
4187,30,blue-collar,single,secondary,no,79,no,no,no
4188,38,technician,single,secondary,no,-591,yes,no,no
4189,55,technician,married,tertiary,no,440,no,no,no
4190,32,blue-collar,divorced,unknown,yes,-274,yes,yes,no
4191,45,services,married,secondary,no,0,yes,yes,no
4192,30,blue-collar,married,secondary,no,282,yes,yes,no
4193,31,management,single,tertiary,no,-26,yes,yes,no
4194,46,management,married,tertiary,no,-267,no,no,no
4195,29,management,single,tertiary,no,368,yes,no,no
4196,49,management,married,unknown,no,383,yes,no,no
4197,37,services,divorced,secondary,no,239,yes,no,no
4198,47,services,married,secondary,no,382,yes,no,no
4199,39,admin.,divorced,secondary,no,2679,yes,yes,no
4200,32,blue-collar,single,secondary,no,3,yes,no,no
4201,41,technician,single,secondary,no,30,no,no,no
4202,39,unemployed,married,secondary,no,-455,yes,no,no
4203,30,technician,married,secondary,no,0,yes,no,no
4204,30,management,married,tertiary,no,302,yes,yes,no
4205,31,unemployed,single,tertiary,no,1611,yes,no,no
4206,32,admin.,married,secondary,no,0,no,no,no
4207,26,unemployed,married,tertiary,no,454,yes,yes,no
4208,39,self-employed,divorced,secondary,no,0,yes,no,no
4209,32,admin.,single,secondary,no,127,yes,no,no
4210,32,services,single,secondary,no,1940,yes,no,no
4211,30,services,married,secondary,no,-108,yes,no,no
4212,43,admin.,divorced,secondary,no,242,yes,no,no
4213,29,blue-collar,single,secondary,no,1012,yes,no,no
4214,27,admin.,married,secondary,no,-393,yes,yes,no
4215,33,blue-collar,married,secondary,no,-825,yes,no,no
4216,28,blue-collar,single,secondary,no,369,yes,no,no
4217,30,services,married,tertiary,no,523,yes,no,no
4218,49,blue-collar,married,primary,no,3767,yes,no,no
4219,37,blue-collar,married,unknown,no,603,yes,no,no
4220,45,blue-collar,married,primary,no,0,no,no,no
4221,37,blue-collar,married,primary,no,510,yes,no,no
4222,40,admin.,married,secondary,no,0,yes,no,no
4223,33,technician,married,tertiary,no,17455,yes,yes,no
4224,36,admin.,married,secondary,no,176,yes,no,no
4225,42,blue-collar,married,secondary,no,139,yes,no,no
4226,30,management,single,tertiary,no,3625,yes,no,no
4227,32,management,married,tertiary,no,1651,yes,no,no
4228,35,admin.,single,secondary,no,-413,yes,no,no
4229,39,entrepreneur,divorced,secondary,no,1202,yes,no,no
4230,33,management,married,tertiary,no,321,yes,no,no
4231,32,technician,married,secondary,no,221,yes,no,no
4232,27,admin.,single,tertiary,no,1996,yes,no,no
4233,39,technician,divorced,secondary,no,1222,yes,no,no
4234,43,entrepreneur,married,secondary,yes,150,yes,yes,no
4235,31,admin.,single,tertiary,no,701,yes,no,no
4236,50,admin.,married,secondary,no,0,yes,yes,no
4237,31,services,single,secondary,no,6374,yes,no,no
4238,36,services,married,secondary,no,387,yes,no,no
4239,38,blue-collar,married,primary,no,630,yes,no,no
4240,31,entrepreneur,single,tertiary,no,150,yes,no,no
4241,36,admin.,married,secondary,no,614,yes,no,no
4242,40,services,married,secondary,no,-212,yes,yes,no
4243,30,technician,married,secondary,no,590,yes,no,no
4244,35,management,married,tertiary,no,8,yes,no,no
4245,45,blue-collar,married,secondary,no,61,yes,yes,no
4246,33,blue-collar,married,secondary,no,1541,yes,no,no
4247,32,blue-collar,single,secondary,no,1342,yes,no,no
4248,32,self-employed,single,secondary,no,4,yes,no,no
4249,30,management,single,tertiary,no,501,yes,no,no
