id,age,job,marital,education,default,balance,housing,loan,y
42833,37,services,married,secondary,no,-601,yes,no,no
42834,33,housemaid,married,primary,no,212,yes,no,no
42835,47,technician,married,secondary,no,338,no,yes,no
42836,40,admin.,single,secondary,no,-186,yes,yes,no
42837,44,self-employed,married,tertiary,no,430,yes,no,no
42838,40,blue-collar,married,secondary,no,178,yes,no,no
42839,37,blue-collar,married,secondary,no,1059,yes,no,no
42840,40,entrepreneur,married,primary,no,0,yes,no,no
42841,36,technician,married,unknown,no,756,no,no,no
42842,35,management,married,tertiary,no,272,yes,yes,no
42843,44,management,married,secondary,yes,0,yes,no,no
42844,43,technician,divorced,secondary,yes,73,yes,no,no
42845,45,admin.,married,secondary,no,-388,yes,no,no
42846,35,blue-collar,married,secondary,no,1287,yes,no,no
42847,25,services,single,secondary,no,-41,no,yes,no
42848,43,blue-collar,married,secondary,no,500,yes,no,no
42849,25,blue-collar,single,secondary,no,-375,yes,no,no
42850,52,blue-collar,single,primary,yes,-2,no,no,no
42851,50,admin.,married,secondary,no,3258,no,yes,no
42852,42,technician,married,secondary,no,682,yes,no,no
42853,41,technician,married,secondary,no,201,no,yes,no
42854,55,admin.,married,primary,no,343,yes,no,no
42855,34,technician,married,secondary,no,800,yes,no,no
42856,28,technician,single,secondary,no,36,no,no,no
42857,55,management,divorced,tertiary,no,481,yes,no,no
42858,31,technician,married,secondary,no,-160,yes,no,no
42859,60,blue-collar,married,secondary,no,1130,no,no,no
42860,51,blue-collar,married,primary,no,0,yes,no,no
42861,30,technician,married,secondary,no,450,no,yes,no
42862,25,technician,married,secondary,no,-559,yes,no,no
42863,51,housemaid,married,primary,no,30,yes,no,no
42864,46,entrepreneur,married,tertiary,no,2262,no,no,no
42865,32,management,married,tertiary,no,184,yes,no,no
42866,28,services,married,secondary,no,7,yes,yes,no
42867,46,admin.,single,unknown,no,2273,no,no,no
42868,28,management,single,secondary,no,62,no,no,no
42869,46,management,married,tertiary,no,0,yes,no,no
42870,43,management,married,tertiary,no,0,no,no,yes
42871,27,housemaid,married,primary,yes,-238,no,no,no
42872,60,management,divorced,primary,no,21,no,yes,no
42873,44,blue-collar,divorced,secondary,no,272,yes,no,no
42874,50,management,married,tertiary,no,1622,yes,yes,no
42875,37,blue-collar,married,secondary,no,223,yes,no,no
42876,28,technician,married,secondary,no,2919,yes,no,no
42877,33,blue-collar,married,secondary,no,0,yes,no,no
42878,50,blue-collar,married,primary,no,1580,yes,no,no
42879,45,technician,divorced,secondary,no,-14,no,no,no
42880,42,services,married,secondary,no,-369,no,no,no
42881,40,blue-collar,single,primary,no,45,yes,yes,no
42882,41,management,married,tertiary,no,783,yes,no,no
42883,40,blue-collar,married,secondary,no,1539,yes,no,no
42884,49,management,married,tertiary,no,261,no,no,no
42885,29,housemaid,married,secondary,no,85,yes,no,no
42886,35,blue-collar,married,secondary,no,-102,yes,no,no
42887,31,management,married,tertiary,yes,0,no,no,no
42888,35,admin.,divorced,secondary,no,0,no,yes,no
42889,41,services,divorced,secondary,no,0,no,no,no
42890,37,technician,married,secondary,no,1328,yes,no,no
42891,44,admin.,divorced,secondary,no,163,yes,no,yes
42892,33,admin.,single,secondary,no,0,yes,no,no
42893,53,management,divorced,tertiary,no,0,yes,no,no
42894,40,management,married,tertiary,no,0,no,no,no
42895,43,blue-collar,single,secondary,no,615,no,no,no
42896,58,technician,single,secondary,no,409,no,yes,no
42897,28,management,divorced,secondary,no,-76,no,yes,no
42898,53,blue-collar,married,secondary,no,-162,yes,no,no
42899,58,retired,married,primary,no,1987,no,no,no
42900,57,technician,divorced,secondary,no,-305,yes,no,no
42901,42,admin.,divorced,secondary,no,-249,yes,no,no
42902,36,management,single,primary,no,51,no,no,no
42903,38,blue-collar,single,tertiary,no,263,yes,no,no
42904,33,technician,married,tertiary,no,40,yes,no,no
42905,27,admin.,divorced,secondary,no,0,no,yes,no
42906,27,blue-collar,divorced,secondary,no,1,yes,no,no
42907,55,blue-collar,married,primary,no,284,no,yes,no
42908,35,services,married,secondary,no,819,yes,no,no
42909,52,management,married,tertiary,no,25,no,yes,no
42910,56,management,married,tertiary,no,1631,yes,no,no
42911,59,management,married,tertiary,no,296,no,yes,yes
42912,30,management,single,tertiary,no,13,no,no,no
42913,51,housemaid,married,primary,no,382,no,yes,no
42914,42,technician,married,secondary,no,758,yes,no,no
42915,52,technician,married,unknown,no,370,yes,no,no
42916,32,unemployed,divorced,primary,no,0,no,no,no
42917,49,technician,divorced,secondary,no,30,no,yes,no
42918,32,services,married,secondary,no,1076,no,no,no
42919,52,entrepreneur,married,secondary,yes,-36,no,yes,no
42920,43,entrepreneur,married,secondary,no,860,yes,yes,no
42921,53,management,divorced,secondary,no,425,no,no,no
42922,41,blue-collar,married,unknown,no,402,yes,no,no
42923,45,technician,married,unknown,no,557,yes,no,no
42924,26,blue-collar,married,secondary,no,155,no,yes,no
42925,59,blue-collar,divorced,secondary,no,0,no,yes,no
42926,42,management,married,tertiary,no,843,no,yes,no
42927,46,technician,married,secondary,no,1590,yes,no,no
42928,29,blue-collar,married,secondary,no,162,yes,no,no
42929,42,management,married,tertiary,no,0,yes,no,no
42930,57,admin.,married,secondary,no,1275,no,yes,no
42931,33,technician,married,tertiary,no,-988,yes,yes,no
42932,40,blue-collar,married,secondary,no,299,yes,no,no
42933,32,self-employed,married,secondary,no,217,yes,yes,no
42934,57,retired,married,primary,no,1238,yes,no,no
42935,47,management,single,tertiary,no,512,no,no,no
42936,28,student,married,tertiary,no,1,no,no,no
42937,36,blue-collar,married,secondary,no,0,no,no,no
42938,52,self-employed,single,primary,no,217,no,yes,no
42939,28,unemployed,single,secondary,no,-34,no,no,no
42940,60,retired,married,secondary,no,597,no,no,yes
42941,59,housemaid,divorced,secondary,no,122,no,no,no
42942,60,management,married,primary,no,0,yes,no,no
42943,31,unemployed,married,secondary,no,31,yes,no,no
42944,57,blue-collar,divorced,secondary,no,1103,yes,no,no
42945,42,services,married,secondary,no,0,no,no,no
42946,36,blue-collar,divorced,secondary,no,7051,no,yes,no
42947,31,technician,married,secondary,no,303,yes,no,no
42948,30,management,married,tertiary,no,11,no,no,no
42949,39,technician,single,tertiary,no,1531,no,no,no
42950,58,retired,married,secondary,no,19,no,yes,no
42951,46,entrepreneur,divorced,secondary,no,-563,no,yes,yes
42952,29,student,single,tertiary,no,5,no,no,yes
42953,25,blue-collar,married,secondary,no,0,no,yes,yes
42954,40,services,married,secondary,no,884,no,no,no
42955,58,retired,married,tertiary,no,4048,no,yes,no
42956,49,housemaid,married,primary,no,278,yes,no,no
42957,36,admin.,married,secondary,no,898,no,no,no
42958,47,student,single,unknown,no,107,no,no,no
42959,51,blue-collar,married,secondary,no,463,yes,yes,no
42960,52,admin.,married,secondary,no,82,yes,yes,no
42961,43,technician,single,secondary,no,326,yes,no,no
42962,53,blue-collar,married,secondary,no,6258,yes,no,no
42963,36,services,married,secondary,no,321,yes,no,no
42964,38,management,married,tertiary,no,500,yes,yes,no
42965,37,management,single,tertiary,no,2265,yes,no,no
42966,56,blue-collar,married,primary,no,563,no,no,no
42967,57,entrepreneur,married,tertiary,no,7699,no,yes,no
42968,37,entrepreneur,married,primary,no,8,yes,yes,no
42969,47,blue-collar,married,unknown,no,496,no,yes,no
42970,42,technician,married,secondary,no,11,yes,no,no
42971,41,management,married,tertiary,no,0,no,yes,no
42972,36,management,married,tertiary,no,673,yes,no,yes
42973,45,technician,single,secondary,no,-55,no,no,no
42974,26,self-employed,single,secondary,no,166,yes,no,no
42975,41,entrepreneur,married,tertiary,no,340,yes,no,no
42976,37,entrepreneur,married,tertiary,no,1027,yes,no,no
42977,30,technician,married,secondary,no,-393,yes,yes,yes
42978,36,management,single,tertiary,no,0,yes,no,no
42979,60,admin.,married,primary,no,-444,no,yes,no
42980,36,blue-collar,divorced,primary,no,17,yes,no,no
42981,28,technician,married,secondary,no,272,no,yes,no
42982,56,management,married,tertiary,no,23,yes,no,no
42983,34,management,married,tertiary,no,557,yes,no,no
42984,27,admin.,divorced,secondary,no,451,yes,no,yes
42985,26,management,single,tertiary,no,55,no,yes,no
42986,31,management,single,tertiary,no,574,yes,no,no
42987,33,housemaid,single,primary,no,39,yes,no,no
42988,39,services,married,secondary,no,1323,yes,yes,no
42989,54,blue-collar,married,secondary,yes,381,yes,yes,no
42990,43,retired,married,secondary,no,808,no,no,no
42991,40,management,married,tertiary,no,0,yes,no,no
42992,45,housemaid,married,secondary,no,258,yes,no,no
42993,36,management,single,tertiary,no,548,yes,no,no
42994,50,management,married,secondary,no,1165,no,no,yes
42995,40,management,married,secondary,no,394,yes,no,no
42996,58,housemaid,single,tertiary,no,145,yes,yes,no
42997,43,technician,married,secondary,no,381,yes,no,no
42998,54,management,married,tertiary,no,0,no,no,no
42999,41,self-employed,married,secondary,no,634,yes,no,no
43000,29,admin.,married,secondary,no,73,yes,no,no
43001,37,blue-collar,married,primary,no,61,yes,no,no
43002,60,admin.,divorced,secondary,no,0,no,yes,no
43003,34,blue-collar,married,primary,no,425,yes,no,no
43004,59,management,divorced,tertiary,no,-232,no,yes,no
43005,48,entrepreneur,married,secondary,no,151,no,no,no
43006,29,admin.,single,secondary,no,454,no,no,no
43007,38,services,married,secondary,no,0,no,yes,no
43008,32,admin.,married,secondary,no,0,yes,no,no
43009,42,retired,married,primary,no,127,no,yes,no
43010,38,blue-collar,single,tertiary,no,14058,no,no,no
43011,43,management,married,primary,no,1880,yes,no,no
43012,48,admin.,married,secondary,no,0,yes,no,no
43013,49,technician,married,tertiary,no,80,no,no,no
43014,40,services,married,secondary,no,518,no,no,no
43015,32,management,married,tertiary,no,958,yes,no,no
43016,55,unemployed,divorced,secondary,no,79,yes,no,no
43017,52,admin.,divorced,secondary,no,1426,no,no,no
43018,30,management,married,tertiary,no,3134,yes,no,no
43019,45,management,married,tertiary,no,668,no,yes,no
43020,42,admin.,single,tertiary,no,168,yes,no,no
43021,30,management,single,tertiary,no,4,yes,no,no
43022,48,blue-collar,married,secondary,no,1513,no,yes,no
43023,46,admin.,divorced,primary,no,509,no,no,no
43024,56,blue-collar,married,primary,no,0,yes,no,no
43025,29,management,married,tertiary,no,727,yes,no,no
43026,51,management,married,tertiary,no,333,no,yes,no
43027,31,blue-collar,single,primary,no,528,yes,no,no
43028,28,blue-collar,married,secondary,no,379,no,yes,no
43029,30,management,married,tertiary,no,248,no,no,no
43030,46,technician,divorced,secondary,no,-154,yes,no,no
43031,31,blue-collar,married,secondary,no,212,yes,yes,no
43032,27,blue-collar,married,secondary,no,1,yes,no,no
43033,37,management,married,tertiary,no,50,no,yes,no
43034,26,services,single,secondary,no,-189,no,yes,yes
43035,42,management,married,tertiary,no,4,yes,no,yes
43036,59,admin.,married,secondary,no,-797,no,yes,no
43037,50,technician,divorced,tertiary,no,291,no,yes,no
43038,43,technician,married,tertiary,no,3530,yes,no,no
43039,38,technician,divorced,secondary,no,1803,no,yes,no
43040,31,management,married,secondary,no,-453,yes,yes,no
43041,37,technician,married,secondary,no,101,no,no,no
43042,45,services,single,secondary,no,71,yes,no,no
43043,38,technician,married,secondary,no,37,no,no,no
43044,27,admin.,single,unknown,no,5,yes,no,no
43045,34,management,single,tertiary,no,1396,yes,no,no
43046,43,blue-collar,married,primary,no,255,yes,no,no
43047,41,services,married,primary,no,0,yes,no,no
43048,29,services,single,secondary,no,37,no,yes,no
43049,30,management,single,tertiary,no,1289,no,no,no
43050,34,admin.,married,tertiary,no,1,yes,no,no
43051,57,management,married,primary,no,2538,no,yes,no
43052,54,technician,married,primary,no,-1818,yes,no,no
43053,49,blue-collar,married,secondary,no,388,no,no,no
43054,31,blue-collar,married,unknown,no,-120,yes,no,no
43055,36,management,married,tertiary,no,708,yes,no,no
43056,50,blue-collar,married,secondary,no,19,no,no,no
43057,26,student,single,tertiary,yes,47,no,yes,no
43058,40,self-employed,married,tertiary,no,2977,yes,no,no
43059,29,services,married,secondary,no,23,no,no,no
43060,27,services,married,secondary,no,0,yes,no,yes
43061,60,retired,married,secondary,no,-222,no,no,no
43062,27,blue-collar,married,secondary,no,0,yes,no,no
43063,30,blue-collar,married,primary,no,-199,yes,yes,no
43064,38,services,married,primary,yes,1,yes,no,no
43065,49,housemaid,married,primary,no,0,yes,no,no
43066,35,admin.,married,secondary,no,449,yes,no,no
43067,47,admin.,married,secondary,no,1808,no,yes,no
43068,28,admin.,single,secondary,no,-39,no,yes,no
43069,33,admin.,single,secondary,no,92,no,no,no
43070,34,management,single,tertiary,no,21,yes,no,no
43071,46,blue-collar,divorced,secondary,no,709,yes,no,no
43072,34,technician,married,secondary,no,652,yes,yes,no
43073,51,technician,married,secondary,no,428,no,yes,no
43074,58,blue-collar,divorced,primary,no,474,yes,yes,no
43075,52,technician,married,secondary,no,2102,yes,no,no
43076,46,entrepreneur,married,secondary,no,0,no,yes,no
43077,46,self-employed,single,secondary,no,69,no,yes,no
43078,41,management,married,tertiary,no,397,yes,no,no
43079,27,services,married,secondary,no,891,yes,no,no
43080,27,services,single,secondary,no,-124,no,no,no
43081,43,management,married,tertiary,no,704,no,no,no
43082,31,management,married,tertiary,no,557,yes,no,no
43083,34,technician,married,secondary,no,351,yes,no,no
43084,30,services,single,secondary,no,114,no,yes,no
43085,26,blue-collar,married,secondary,no,-384,yes,yes,no
43086,38,services,married,unknown,no,10189,yes,no,no
43087,43,management,married,tertiary,no,0,no,no,no
43088,46,admin.,divorced,primary,no,505,no,yes,no
43089,27,admin.,married,secondary,no,283,yes,no,no
43090,28,admin.,married,secondary,no,5,yes,no,no
43091,28,admin.,married,secondary,no,17,yes,no,no
43092,41,blue-collar,divorced,primary,no,138,yes,no,yes
43093,30,management,married,tertiary,no,4145,yes,yes,no
43094,52,unemployed,married,tertiary,no,2133,no,yes,no
43095,51,services,married,secondary,no,0,no,no,no
43096,32,technician,married,secondary,no,-203,yes,no,no
43097,36,housemaid,divorced,secondary,no,181,yes,no,no
43098,39,blue-collar,divorced,secondary,no,241,yes,no,no
43099,53,management,divorced,primary,no,-17,yes,yes,no
43100,25,management,single,tertiary,no,0,no,yes,no
43101,30,technician,married,secondary,no,24,yes,no,no
43102,36,self-employed,married,tertiary,no,16,yes,yes,no
43103,54,management,divorced,tertiary,no,22,no,yes,no
43104,50,management,married,tertiary,yes,161,no,yes,no
43105,34,management,single,tertiary,no,99,no,no,no
43106,28,services,single,secondary,no,458,no,no,no
43107,39,management,married,primary,no,738,yes,yes,no
43108,47,blue-collar,married,primary,no,-58,yes,no,no
43109,35,services,married,secondary,no,0,yes,no,no
43110,41,management,married,tertiary,no,4824,no,yes,no
43111,36,services,married,secondary,no,370,yes,yes,no
43112,29,unemployed,divorced,tertiary,no,1718,yes,no,no
43113,51,management,married,tertiary,no,941,yes,yes,no
43114,43,management,single,tertiary,no,-50,yes,yes,no
43115,31,services,single,secondary,no,24,no,no,no
43116,27,blue-collar,single,secondary,no,1,yes,no,no
43117,33,blue-collar,married,secondary,no,0,no,yes,no
43118,28,blue-collar,married,secondary,no,173,no,no,yes
43119,54,management,married,primary,no,338,yes,no,no
43120,34,blue-collar,married,secondary,no,45,yes,yes,no
43121,34,admin.,married,secondary,no,430,yes,no,no
43122,36,entrepreneur,married,tertiary,no,99,yes,no,no
43123,31,services,married,secondary,no,-163,yes,no,no
43124,51,housemaid,married,secondary,no,1752,no,yes,no
43125,36,management,divorced,tertiary,no,94,no,yes,no
43126,36,admin.,married,secondary,no,0,yes,no,no
43127,35,admin.,single,secondary,no,-67,no,yes,no
43128,35,admin.,married,secondary,no,2278,yes,no,no
43129,31,technician,married,secondary,no,1951,yes,no,no
43130,25,services,single,secondary,no,2311,no,yes,yes
43131,51,admin.,married,secondary,no,0,no,no,no
